id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202121-240828,2021-05-29,202121,240828,93,Conan,2901,13.3,Premium,4.0,288.0
202122-240828,2021-06-05,202122,240828,93,Conan,2901,13.3,Premium,2.0,287.0
202123-240828,2021-06-12,202123,240828,93,Conan,2901,13.3,Premium,0.0,286.0
202124-240828,2021-06-19,202124,240828,93,Conan,2901,13.3,Premium,0.0,285.0
202125-240828,2021-06-26,202125,240828,93,Conan,2901,13.3,Premium,,280.0
202126-240828,2021-07-03,202126,240828,93,Conan,2901,13.3,Premium,54.0,269.0
202127-240828,2021-07-10,202127,240828,93,Conan,2901,13.3,Premium,20.0,262.0
202128-240828,2021-07-17,202128,240828,93,Conan,2901,13.3,Premium,7.0,258.0
202129-240828,2021-07-24,202129,240828,93,Conan,2901,13.3,Premium,29.0,248.0
202130-240828,2021-07-31,202130,240828,93,Conan,2901,13.3,Premium,40.0,239.0
202131-240828,2021-08-07,202131,240828,93,Conan,2901,13.3,Premium,40.0,235.0
202132-240828,2021-08-14,202132,240828,93,Conan,2901,13.3,Premium,2.0,232.0
202133-240828,2021-08-21,202133,240828,93,Conan,2901,13.3,Premium,,231.0
202134-240828,2021-08-28,202134,240828,93,Conan,2901,13.3,Premium,4.0,230.0
202135-240828,2021-09-04,202135,240828,93,Conan,2901,13.3,Premium,74.0,231.0
202136-240828,2021-09-11,202136,240828,93,Conan,2901,13.3,Premium,0.0,256.0
202137-240828,2021-09-18,202137,240828,93,Conan,2901,13.3,Premium,0.0,320.0
202138-240828,2021-09-25,202138,240828,93,Conan,2901,13.3,Premium,7.0,354.0
202139-240828,2021-10-02,202139,240828,93,Conan,2901,13.3,Premium,16.0,372.0
202140-240828,2021-10-09,202140,240828,93,Conan,2901,13.3,Premium,0.0,386.0
202141-240828,2021-10-16,202141,240828,93,Conan,2901,13.3,Premium,0.0,390.0
202142-240828,2021-10-23,202142,240828,93,Conan,2901,13.3,Premium,0.0,393.0
202143-240828,2021-10-30,202143,240828,93,Conan,2901,13.3,Premium,3.0,393.0
202144-240828,2021-11-06,202144,240828,93,Conan,2901,13.3,Premium,3.0,388.0
202146-240828,2021-11-20,202146,240828,93,Conan,2901,13.3,Premium,44.0,382.0
202147-240828,2021-11-27,202147,240828,93,Conan,2901,13.3,Premium,2.0,378.0
202148-240828,2021-12-04,202148,240828,93,Conan,2901,13.3,Premium,2.0,374.0
202149-240828,2021-12-11,202149,240828,93,Conan,2901,13.3,Premium,26.0,372.0
202150-240828,2021-12-18,202150,240828,93,Conan,2901,13.3,Premium,13.0,362.0
202151-240828,2021-12-25,202151,240828,93,Conan,2901,13.3,Premium,70.0,343.0
202152-240828,2022-01-01,202152,240828,93,Conan,2901,13.3,Premium,,326.0
202201-240828,2022-01-08,202201,240828,93,Conan,2901,13.3,Premium,8.0,313.0
202202-240828,2022-01-15,202202,240828,93,Conan,2901,13.3,Premium,111.0,295.0
202203-240828,2022-01-22,202203,240828,93,Conan,2901,13.3,Premium,6.0,286.0
202204-240828,2022-01-29,202204,240828,93,Conan,2901,13.3,Premium,13.0,276.0
202205-240828,2022-02-05,202205,240828,93,Conan,2901,13.3,Premium,4.0,269.0
202206-240828,2022-02-12,202206,240828,93,Conan,2901,13.3,Premium,135.0,248.0
202207-240828,2022-02-19,202207,240828,93,Conan,2901,13.3,Premium,6.0,240.0
202208-240828,2022-02-26,202208,240828,93,Conan,2901,13.3,Premium,52.0,236.0
202209-240828,2022-03-05,202209,240828,93,Conan,2901,13.3,Premium,4.0,235.0
202210-240828,2022-03-12,202210,240828,93,Conan,2901,13.3,Premium,1.0,233.0
202211-240828,2022-03-19,202211,240828,93,Conan,2901,13.3,Premium,1.0,231.0
202212-240828,2022-03-26,202212,240828,93,Conan,2901,13.3,Premium,9.0,228.0
202213-240828,2022-04-02,202213,240828,93,Conan,2901,13.3,Premium,50.0,224.0
202214-240828,2022-04-09,202214,240828,93,Conan,2901,13.3,Premium,9.0,223.0
202215-240828,2022-04-16,202215,240828,93,Conan,2901,13.3,Premium,12.0,224.0
202216-240828,2022-04-23,202216,240828,93,Conan,2901,13.3,Premium,6.0,218.0
202217-240828,2022-04-30,202217,240828,93,Conan,2901,13.3,Premium,9.0,212.0
202219-240828,2022-05-14,202219,240828,93,Conan,2901,13.3,Premium,16.0,206.0
202220-240828,2022-05-21,202220,240828,93,Conan,2901,13.3,Premium,102.0,190.0
202221-240828,2022-05-28,202221,240828,93,Conan,2901,13.3,Premium,4.0,183.0
202223-240828,2022-06-11,202223,240828,93,Conan,2901,13.3,Premium,8.0,170.0
202224-240828,2022-06-18,202224,240828,15,Conan,2901,13.3,Premium,11.0,96.0
202224-240828,2022-06-18,202224,240828,93,Conan,2901,13.3,Premium,4.0,163.0
202225-240828,2022-06-25,202225,240828,15,Conan,2901,13.3,Premium,25.0,153.0
202225-240828,2022-06-25,202225,240828,93,Conan,2901,13.3,Premium,3.0,158.0
202226-240828,2022-07-02,202226,240828,15,Conan,2901,13.3,Premium,0.0,193.0
202226-240828,2022-07-02,202226,240828,93,Conan,2901,13.3,Premium,2.0,
202227-240828,2022-07-09,202227,240828,15,Conan,2901,13.3,Premium,57.0,107.0
202228-240828,2022-07-16,202228,240828,15,Conan,2901,13.3,Premium,38.0,50.0
202229-240828,2022-07-23,202229,240828,15,Conan,2901,13.3,Premium,37.0,24.0
202230-240828,2022-07-30,202230,240828,15,Conan,2901,13.3,Premium,7.0,
202231-240828,2022-08-06,202231,240828,15,Conan,2901,13.3,Premium,0.0,12.0
202231-240828,2022-08-06,202231,240828,93,Conan,2901,13.3,Premium,22.0,145.0
202232-240828,2022-08-13,202232,240828,15,Conan,2901,13.3,Premium,0.0,19.0
202232-240828,2022-08-13,202232,240828,93,Conan,2901,13.3,Premium,15.0,122.0
202233-240828,2022-08-20,202233,240828,15,Conan,2901,13.3,Premium,0.0,39.0
202233-240828,2022-08-20,202233,240828,93,Conan,2901,13.3,Premium,66.0,64.0
202234-240828,2022-08-27,202234,240828,15,Conan,2901,13.3,Premium,0.0,83.0
202234-240828,2022-08-27,202234,240828,93,Conan,2901,13.3,Premium,48.0,
202235-240828,2022-09-03,202235,240828,15,Conan,2901,13.3,Premium,25.0,45.0
202235-240828,2022-09-03,202235,240828,93,Conan,2901,13.3,Premium,0.0,54.0
202236-240828,2022-09-10,202236,240828,15,Conan,2901,13.3,Premium,83.0,34.0
202236-240828,2022-09-10,202236,240828,93,Conan,2901,13.3,Premium,0.0,96.0
202237-240828,2022-09-17,202237,240828,15,Conan,2901,13.3,Premium,12.0,46.0
202237-240828,2022-09-17,202237,240828,93,Conan,2901,13.3,Premium,0.0,98.0
202238-240828,2022-09-24,202238,240828,15,Conan,2901,13.3,Premium,0.0,85.0
202238-240828,2022-09-24,202238,240828,93,Conan,2901,13.3,Premium,27.0,57.0
202239-240828,2022-10-01,202239,240828,15,Conan,2901,13.3,Premium,6.0,84.0
202239-240828,2022-10-01,202239,240828,93,Conan,2901,13.3,Premium,12.0,51.0
202240-240828,2022-10-08,202240,240828,15,Conan,2901,13.3,Premium,20.0,134.0
202240-240828,2022-10-08,202240,240828,93,Conan,2901,13.3,Premium,2.0,76.0
202241-240828,2022-10-15,202241,240828,15,Conan,2901,13.3,Premium,32.0,101.0
202242-240828,2022-10-22,202242,240828,15,Conan,2901,13.3,Premium,0.0,128.0
202242-240828,2022-10-22,202242,240828,93,Conan,2901,13.3,Premium,18.0,49.0
202243-240828,2022-10-29,202243,240828,15,Conan,2901,13.3,Premium,26.0,89.0
202243-240828,2022-10-29,202243,240828,93,Conan,2901,13.3,Premium,0.0,53.0
202244-240828,2022-11-05,202244,240828,15,Conan,2901,13.3,Premium,0.0,103.0
202244-240828,2022-11-05,202244,240828,93,Conan,2901,13.3,Premium,0.0,88.0
202245-240828,2022-11-12,202245,240828,15,Conan,2901,13.3,Premium,10.0,87.0
202245-240828,2022-11-12,202245,240828,93,Conan,2901,13.3,Premium,6.0,78.0
202246-240828,2022-11-19,202246,240828,15,Conan,2901,13.3,Premium,22.0,54.0
202247-240828,2022-11-26,202247,240828,15,Conan,2901,13.3,Premium,49.0,29.0
202248-240828,2022-12-03,202248,240828,15,Conan,2901,13.3,Premium,4.0,23.0
202248-240828,2022-12-03,202248,240828,93,Conan,2901,13.3,Premium,0.0,116.0
202249-240828,2022-12-10,202249,240828,15,Conan,2901,13.3,Premium,46.0,33.0
202249-240828,2022-12-10,202249,240828,93,Conan,2901,13.3,Premium,0.0,138.0
202250-240828,2022-12-17,202250,240828,15,Conan,2901,13.3,Premium,30.0,59.0
202250-240828,2022-12-17,202250,240828,93,Conan,2901,13.3,Premium,2.0,154.0
202251-240828,2022-12-24,202251,240828,15,Conan,2901,13.3,Premium,0.0,64.0
202252-240828,2022-12-31,202252,240828,15,Conan,2901,13.3,Premium,86.0,31.0
202252-240828,2022-12-31,202252,240828,93,Conan,2901,13.3,Premium,0.0,167.0
202301-240828,2023-01-07,202301,240828,15,Conan,2901,13.3,Premium,22.0,17.0
202302-240828,2023-01-14,202302,240828,15,Conan,2901,13.3,Premium,12.0,16.0
202302-240828,2023-01-14,202302,240828,93,Conan,2901,13.3,Premium,5.0,173.0
202303-240828,2023-01-21,202303,240828,15,Conan,2901,13.3,Premium,41.0,10.0
202304-240828,2023-01-28,202304,240828,15,Conan,2901,13.3,Premium,2.0,6.0
202304-240828,2023-01-28,202304,240828,93,Conan,2901,13.3,Premium,0.0,176.0
202305-240828,2023-02-04,202305,240828,15,Conan,2901,13.3,Premium,49.0,8.0
202306-240828,2023-02-11,202306,240828,15,Conan,2901,13.3,Premium,5.0,17.0
202306-240828,2023-02-11,202306,240828,93,Conan,2901,13.3,Premium,9.0,179.0
202307-240828,2023-02-18,202307,240828,15,Conan,2901,13.3,Premium,2.0,37.0
202307-240828,2023-02-18,202307,240828,93,Conan,2901,13.3,Premium,0.0,178.0
202308-240828,2023-02-25,202308,240828,15,Conan,2901,13.3,Premium,23.0,81.0
202308-240828,2023-02-25,202308,240828,93,Conan,2901,13.3,Premium,4.0,172.0
202309-240828,2023-03-04,202309,240828,15,Conan,2901,13.3,Premium,63.0,174.0
202309-240828,2023-03-04,202309,240828,93,Conan,2901,13.3,Premium,31.0,161.0
202310-240828,2023-03-11,202310,240828,15,Conan,2901,13.3,Premium,98.0,185.0
202310-240828,2023-03-11,202310,240828,93,Conan,2901,13.3,Premium,65.0,138.0
202311-240828,2023-03-18,202311,240828,15,Conan,2901,13.3,Premium,33.0,135.0
202311-240828,2023-03-18,202311,240828,93,Conan,2901,13.3,Premium,126.0,95.0
202312-240828,2023-03-25,202312,240828,15,Conan,2901,13.3,Premium,0.0,158.0
202312-240828,2023-03-25,202312,240828,93,Conan,2901,13.3,Premium,48.0,78.0
202313-240828,2023-04-01,202313,240828,15,Conan,2901,13.3,Premium,57.0,107.0
202313-240828,2023-04-01,202313,240828,93,Conan,2901,13.3,Premium,101.0,53.0
202314-240828,2023-04-08,202314,240828,15,Conan,2901,13.3,Premium,44.0,116.0
202314-240828,2023-04-08,202314,240828,93,Conan,2901,13.3,Premium,126.0,26.0
202315-240828,2023-04-15,202315,240828,15,Conan,2901,13.3,Premium,121.0,156.0
202315-240828,2023-04-15,202315,240828,93,Conan,2901,13.3,Premium,12.0,14.0
202316-240828,2023-04-22,202316,240828,15,Conan,2901,13.3,Premium,21.0,124.0
202316-240828,2023-04-22,202316,240828,93,Conan,2901,13.3,Premium,4.0,7.0
202317-240828,2023-04-29,202317,240828,15,Conan,2901,13.3,Premium,101.0,96.0
202317-240828,2023-04-29,202317,240828,93,Conan,2901,13.3,Premium,50.0,3.0
202318-240828,2023-05-06,202318,240828,15,Conan,2901,13.3,Premium,0.0,125.0
202318-240828,2023-05-06,202318,240828,93,Conan,2901,13.3,Premium,21.0,1.0
202224-241815,2022-06-18,202224,241815,15,Luffy,45449,12.0,Core,0.0,2.0
202225-241815,2022-06-25,202225,241815,15,Luffy,45449,12.0,Core,0.0,7.0
202226-241815,2022-07-02,202226,241815,15,Luffy,45449,12.0,Core,0.0,18.0
202227-241815,2022-07-09,202227,241815,15,Luffy,45449,12.0,Core,64.0,39.0
202228-241815,2022-07-16,202228,241815,15,Luffy,45449,12.0,Core,0.0,83.0
202229-241815,2022-07-23,202229,241815,15,Luffy,45449,12.0,Core,22.0,49.0
202230-241815,2022-07-30,202230,241815,15,Luffy,45449,12.0,Core,26.0,45.0
202231-241815,2022-08-06,202231,241815,15,Luffy,45449,12.0,Core,0.0,70.0
202232-241815,2022-08-13,202232,241815,15,Luffy,45449,12.0,Core,0.0,115.0
202233-241815,2022-08-20,202233,241815,15,Luffy,45449,12.0,Core,50.0,57.0
202234-241815,2022-08-27,202234,241815,15,Luffy,45449,12.0,Core,50.0,34.0
202235-241815,2022-09-03,202235,241815,15,Luffy,45449,12.0,Core,46.0,32.0
202236-241815,2022-09-10,202236,241815,15,Luffy,45449,12.0,Core,0.0,51.0
202237-241815,2022-09-17,202237,241815,15,Luffy,45449,12.0,Core,35.0,84.0
202238-241815,2022-09-24,202238,241815,15,Luffy,45449,12.0,Core,0.0,101.0
202239-241815,2022-10-01,202239,241815,15,Luffy,45449,12.0,Core,0.0,158.0
202240-241815,2022-10-08,202240,241815,15,Luffy,45449,12.0,Core,24.0,122.0
202241-241815,2022-10-15,202241,241815,15,Luffy,45449,12.0,Core,19.0,159.0
202242-241815,2022-10-22,202242,241815,15,Luffy,45449,12.0,Core,14.0,138.0
202243-241815,2022-10-29,202243,241815,15,Luffy,45449,12.0,Core,98.0,198.0
202244-241815,2022-11-05,202244,241815,15,Luffy,45449,12.0,Core,28.0,279.0
202245-241815,2022-11-12,202245,241815,15,Luffy,45449,12.0,Core,53.0,290.0
202246-241815,2022-11-19,202246,241815,15,Luffy,45449,12.0,Core,72.0,230.0
202247-241815,2022-11-26,202247,241815,15,Luffy,45449,12.0,Core,28.0,187.0
202248-241815,2022-12-03,202248,241815,15,Luffy,45449,12.0,Core,28.0,145.0
202249-241815,2022-12-10,202249,241815,15,Luffy,45449,12.0,Core,47.0,74.0
202250-241815,2022-12-17,202250,241815,15,Luffy,45449,12.0,Core,86.0,48.0
202251-241815,2022-12-24,202251,241815,15,Luffy,45449,12.0,Core,14.0,53.0
202252-241815,2022-12-31,202252,241815,15,Luffy,45449,12.0,Core,36.0,44.0
202301-241815,2023-01-07,202301,241815,15,Luffy,45449,12.0,Core,100.0,30.0
202302-241815,2023-01-14,202302,241815,15,Luffy,45449,12.0,Core,62.0,35.0
202303-241815,2023-01-21,202303,241815,15,Luffy,45449,12.0,Core,61.0,63.0
202304-241815,2023-01-28,202304,241815,15,Luffy,45449,12.0,Core,0.0,111.0
202305-241815,2023-02-04,202305,241815,15,Luffy,45449,12.0,Core,0.0,186.0
202306-241815,2023-02-11,202306,241815,15,Luffy,45449,12.0,Core,90.0,150.0
202307-241815,2023-02-18,202307,241815,15,Luffy,45449,12.0,Core,26.0,181.0
202308-241815,2023-02-25,202308,241815,15,Luffy,45449,12.0,Core,38.0,146.0
202309-241815,2023-03-04,202309,241815,15,Luffy,45449,12.0,Core,47.0,199.0
202310-241815,2023-03-11,202310,241815,15,Luffy,45449,12.0,Core,31.0,152.0
202311-241815,2023-03-18,202311,241815,15,Luffy,45449,12.0,Core,44.0,93.0
202312-241815,2023-03-25,202312,241815,15,Luffy,45449,12.0,Core,36.0,57.0
202313-241815,2023-04-01,202313,241815,15,Luffy,45449,12.0,Core,0.0,57.0
202314-241815,2023-04-08,202314,241815,15,Luffy,45449,12.0,Core,40.0,39.0
202315-241815,2023-04-15,202315,241815,15,Luffy,45449,12.0,Core,3.0,45.0
202316-241815,2023-04-22,202316,241815,15,Luffy,45449,12.0,Core,0.0,80.0
202317-241815,2023-04-29,202317,241815,15,Luffy,45449,12.0,Core,0.0,164.0
202318-241815,2023-05-06,202318,241815,15,Luffy,45449,12.0,Core,0.0,179.0
202119-242802,2021-05-15,202119,242802,93,Conan,3868,13.3,Premium,6.0,25.0
202120-242802,2021-05-22,202120,242802,93,Conan,3868,13.3,Premium,3.0,20.0
202121-242802,2021-05-29,202121,242802,93,Conan,3868,13.3,Premium,4.0,15.0
202122-242802,2021-06-05,202122,242802,93,Conan,3868,13.3,Premium,24.0,8.0
202123-242802,2021-06-12,202123,242802,93,Conan,3868,13.3,Premium,78.0,2.0
202124-242802,2021-06-19,202124,242802,93,Conan,3868,13.3,Premium,1.0,0.0
202125-242802,2021-06-26,202125,242802,93,Conan,3868,13.3,Premium,0.0,0.0
202126-242802,2021-07-03,202126,242802,93,Conan,3868,13.3,Premium,2.0,0.0
202127-242802,2021-07-10,202127,242802,93,Conan,3868,13.3,Premium,0.0,0.0
202128-242802,2021-07-17,202128,242802,93,Conan,3868,13.3,Premium,0.0,1.0
202129-242802,2021-07-24,202129,242802,93,Conan,3868,13.3,Premium,1.0,8.0
202130-242802,2021-07-31,202130,242802,93,Conan,3868,13.3,Premium,0.0,23.0
202131-242802,2021-08-07,202131,242802,93,Conan,3868,13.3,Premium,4.0,56.0
202132-242802,2021-08-14,202132,242802,93,Conan,3868,13.3,Premium,0.0,125.0
202133-242802,2021-08-21,202133,242802,93,Conan,3868,13.3,Premium,13.0,270.0
202134-242802,2021-08-28,202134,242802,93,Conan,3868,13.3,Premium,22.0,339.0
202135-242802,2021-09-04,202135,242802,93,Conan,3868,13.3,Premium,4.0,369.0
202136-242802,2021-09-11,202136,242802,93,Conan,3868,13.3,Premium,0.0,377.0
202137-242802,2021-09-18,202137,242802,93,Conan,3868,13.3,Premium,87.0,369.0
202138-242802,2021-09-25,202138,242802,93,Conan,3868,13.3,Premium,13.0,367.0
202139-242802,2021-10-02,202139,242802,93,Conan,3868,13.3,Premium,4.0,365.0
202140-242802,2021-10-09,202140,242802,93,Conan,3868,13.3,Premium,4.0,358.0
202141-242802,2021-10-16,202141,242802,93,Conan,3868,13.3,Premium,6.0,357.0
202142-242802,2021-10-23,202142,242802,93,Conan,3868,13.3,Premium,2.0,354.0
202143-242802,2021-10-30,202143,242802,93,Conan,3868,13.3,Premium,73.0,346.0
202144-242802,2021-11-06,202144,242802,93,Conan,3868,13.3,Premium,5.0,344.0
202146-242802,2021-11-20,202146,242802,93,Conan,3868,13.3,Premium,0.0,343.0
202147-242802,2021-11-27,202147,242802,93,Conan,3868,13.3,Premium,9.0,339.0
202148-242802,2021-12-04,202148,242802,93,Conan,3868,13.3,Premium,2.0,336.0
202149-242802,2021-12-11,202149,242802,93,Conan,3868,13.3,Premium,11.0,338.0
202150-242802,2021-12-18,202150,242802,93,Conan,3868,13.3,Premium,3.0,335.0
202151-242802,2021-12-25,202151,242802,93,Conan,3868,13.3,Premium,2.0,331.0
202152-242802,2022-01-01,202152,242802,93,Conan,3868,13.3,Premium,1.0,329.0
202201-242802,2022-01-08,202201,242802,93,Conan,3868,13.3,Premium,58.0,317.0
202202-242802,2022-01-15,202202,242802,93,Conan,3868,13.3,Premium,63.0,307.0
202203-242802,2022-01-22,202203,242802,93,Conan,3868,13.3,Premium,3.0,302.0
202204-242802,2022-01-29,202204,242802,93,Conan,3868,13.3,Premium,17.0,296.0
202205-242802,2022-02-05,202205,242802,93,Conan,3868,13.3,Premium,5.0,288.0
202206-242802,2022-02-12,202206,242802,93,Conan,3868,13.3,Premium,83.0,275.0
202207-242802,2022-02-19,202207,242802,93,Conan,3868,13.3,Premium,27.0,262.0
202208-242802,2022-02-26,202208,242802,93,Conan,3868,13.3,Premium,6.0,252.0
202209-242802,2022-03-05,202209,242802,93,Conan,3868,13.3,Premium,5.0,244.0
202210-242802,2022-03-12,202210,242802,93,Conan,3868,13.3,Premium,53.0,234.0
202211-242802,2022-03-19,202211,242802,93,Conan,3868,13.3,Premium,31.0,228.0
202212-242802,2022-03-26,202212,242802,93,Conan,3868,13.3,Premium,66.0,217.0
202213-242802,2022-04-02,202213,242802,93,Conan,3868,13.3,Premium,57.0,204.0
202214-242802,2022-04-09,202214,242802,93,Conan,3868,13.3,Premium,8.0,196.0
202215-242802,2022-04-16,202215,242802,93,Conan,3868,13.3,Premium,74.0,184.0
202216-242802,2022-04-23,202216,242802,93,Conan,3868,13.3,Premium,4.0,177.0
202217-242802,2022-04-30,202217,242802,93,Conan,3868,13.3,Premium,4.0,171.0
202219-242802,2022-05-14,202219,242802,93,Conan,3868,13.3,Premium,84.0,164.0
202220-242802,2022-05-21,202220,242802,93,Conan,3868,13.3,Premium,14.0,160.0
202221-242802,2022-05-28,202221,242802,93,Conan,3868,13.3,Premium,1.0,158.0
202223-242802,2022-06-11,202223,242802,93,Conan,3868,13.3,Premium,0.0,159.0
202224-242802,2022-06-18,202224,242802,15,Conan,3868,13.3,Premium,0.0,2.0
202224-242802,2022-06-18,202224,242802,93,Conan,3868,13.3,Premium,29.0,161.0
202225-242802,2022-06-25,202225,242802,15,Conan,3868,13.3,Premium,14.0,7.0
202225-242802,2022-06-25,202225,242802,93,Conan,3868,13.3,Premium,16.0,163.0
202226-242802,2022-07-02,202226,242802,15,Conan,3868,13.3,Premium,12.0,17.0
202226-242802,2022-07-02,202226,242802,93,Conan,3868,13.3,Premium,0.0,167.0
202227-242802,2022-07-09,202227,242802,15,Conan,3868,13.3,Premium,121.0,36.0
202228-242802,2022-07-16,202228,242802,15,Conan,3868,13.3,Premium,39.0,58.0
202229-242802,2022-07-23,202229,242802,15,Conan,3868,13.3,Premium,7.0,65.0
202230-242802,2022-07-30,202230,242802,15,Conan,3868,13.3,Premium,0.0,78.0
202231-242802,2022-08-06,202231,242802,15,Conan,3868,13.3,Premium,15.0,91.0
202231-242802,2022-08-06,202231,242802,93,Conan,3868,13.3,Premium,3.0,162.0
202232-242802,2022-08-13,202232,242802,15,Conan,3868,13.3,Premium,23.0,73.0
202232-242802,2022-08-13,202232,242802,93,Conan,3868,13.3,Premium,17.0,136.0
202233-242802,2022-08-20,202233,242802,15,Conan,3868,13.3,Premium,33.0,43.0
202233-242802,2022-08-20,202233,242802,93,Conan,3868,13.3,Premium,62.0,68.0
202234-242802,2022-08-27,202234,242802,15,Conan,3868,13.3,Premium,3.0,38.0
202234-242802,2022-08-27,202234,242802,93,Conan,3868,13.3,Premium,138.0,43.0
202235-242802,2022-09-03,202235,242802,15,Conan,3868,13.3,Premium,0.0,57.0
202235-242802,2022-09-03,202235,242802,93,Conan,3868,13.3,Premium,0.0,45.0
202236-242802,2022-09-10,202236,242802,15,Conan,3868,13.3,Premium,73.0,32.0
202236-242802,2022-09-10,202236,242802,93,Conan,3868,13.3,Premium,49.0,74.0
202237-242802,2022-09-17,202237,242802,15,Conan,3868,13.3,Premium,5.0,24.0
202237-242802,2022-09-17,202237,242802,93,Conan,3868,13.3,Premium,71.0,68.0
202238-242802,2022-09-24,202238,242802,15,Conan,3868,13.3,Premium,2.0,20.0
202238-242802,2022-09-24,202238,242802,93,Conan,3868,13.3,Premium,26.0,39.0
202239-242802,2022-10-01,202239,242802,15,Conan,3868,13.3,Premium,98.0,28.0
202239-242802,2022-10-01,202239,242802,93,Conan,3868,13.3,Premium,45.0,29.0
202240-242802,2022-10-08,202240,242802,15,Conan,3868,13.3,Premium,74.0,13.0
202240-242802,2022-10-08,202240,242802,93,Conan,3868,13.3,Premium,0.0,37.0
202241-242802,2022-10-15,202241,242802,15,Conan,3868,13.3,Premium,93.0,5.0
202242-242802,2022-10-22,202242,242802,15,Conan,3868,13.3,Premium,1.0,3.0
202242-242802,2022-10-22,202242,242802,93,Conan,3868,13.3,Premium,72.0,19.0
202243-242802,2022-10-29,202243,242802,15,Conan,3868,13.3,Premium,57.0,
202243-242802,2022-10-29,202243,242802,93,Conan,3868,13.3,Premium,90.0,11.0
202244-242802,2022-11-05,202244,242802,15,Conan,3868,13.3,Premium,44.0,4.0
202244-242802,2022-11-05,202244,242802,93,Conan,3868,13.3,Premium,58.0,11.0
202245-242802,2022-11-12,202245,242802,15,Conan,3868,13.3,Premium,0.0,10.0
202245-242802,2022-11-12,202245,242802,93,Conan,3868,13.3,Premium,3.0,6.0
202246-242802,2022-11-19,202246,242802,15,Conan,3868,13.3,Premium,0.0,22.0
202247-242802,2022-11-26,202247,242802,15,Conan,3868,13.3,Premium,45.0,49.0
202248-242802,2022-12-03,202248,242802,15,Conan,3868,13.3,Premium,46.0,105.0
202248-242802,2022-12-03,202248,242802,93,Conan,3868,13.3,Premium,1.0,4.0
202249-242802,2022-12-10,202249,242802,15,Conan,3868,13.3,Premium,48.0,135.0
202249-242802,2022-12-10,202249,242802,93,Conan,3868,13.3,Premium,0.0,3.0
202250-242802,2022-12-17,202250,242802,15,Conan,3868,13.3,Premium,97.0,117.0
202250-242802,2022-12-17,202250,242802,93,Conan,3868,13.3,Premium,0.0,6.0
202251-242802,2022-12-24,202251,242802,15,Conan,3868,13.3,Premium,34.0,66.0
202252-242802,2022-12-31,202252,242802,15,Conan,3868,13.3,Premium,64.0,55.0
202252-242802,2022-12-31,202252,242802,93,Conan,3868,13.3,Premium,0.0,7.0
202301-242802,2023-01-07,202301,242802,15,Conan,3868,13.3,Premium,0.0,77.0
202302-242802,2023-01-14,202302,242802,15,Conan,3868,13.3,Premium,21.0,45.0
202302-242802,2023-01-14,202302,242802,93,Conan,3868,13.3,Premium,17.0,5.0
202303-242802,2023-01-21,202303,242802,15,Conan,3868,13.3,Premium,52.0,40.0
202304-242802,2023-01-28,202304,242802,15,Conan,3868,13.3,Premium,12.0,60.0
202304-242802,2023-01-28,202304,242802,93,Conan,3868,13.3,Premium,18.0,3.0
202305-242802,2023-02-04,202305,242802,15,Conan,3868,13.3,Premium,,115.0
202306-242802,2023-02-11,202306,242802,15,Conan,3868,13.3,Premium,38.0,58.0
202306-242802,2023-02-11,202306,242802,93,Conan,3868,13.3,Premium,0.0,2.0
202307-242802,2023-02-18,202307,242802,15,Conan,3868,13.3,Premium,52.0,34.0
202307-242802,2023-02-18,202307,242802,93,Conan,3868,13.3,Premium,13.0,3.0
202308-242802,2023-02-25,202308,242802,15,Conan,3868,13.3,Premium,0.0,33.0
202308-242802,2023-02-25,202308,242802,93,Conan,3868,13.3,Premium,0.0,2.0
202309-242802,2023-03-04,202309,242802,15,Conan,3868,13.3,Premium,67.0,18.0
202309-242802,2023-03-04,202309,242802,93,Conan,3868,13.3,Premium,0.0,1.0
202310-242802,2023-03-11,202310,242802,15,Conan,3868,13.3,Premium,2.0,15.0
202310-242802,2023-03-11,202310,242802,93,Conan,3868,13.3,Premium,1.0,1.0
202311-242802,2023-03-18,202311,242802,15,Conan,3868,13.3,Premium,13.0,
202311-242802,2023-03-18,202311,242802,93,Conan,3868,13.3,Premium,0.0,0.0
202312-242802,2023-03-25,202312,242802,15,Conan,3868,13.3,Premium,21.0,45.0
202312-242802,2023-03-25,202312,242802,93,Conan,3868,13.3,Premium,4.0,0.0
202313-242802,2023-04-01,202313,242802,15,Conan,3868,13.3,Premium,11.0,39.0
202313-242802,2023-04-01,202313,242802,93,Conan,3868,13.3,Premium,0.0,1.0
202314-242802,2023-04-08,202314,242802,15,Conan,3868,13.3,Premium,7.0,32.0
202314-242802,2023-04-08,202314,242802,93,Conan,3868,13.3,Premium,2.0,0.0
202315-242802,2023-04-15,202315,242802,15,Conan,3868,13.3,Premium,,
202315-242802,2023-04-15,202315,242802,93,Conan,3868,13.3,Premium,0.0,0.0
202316-242802,2023-04-22,202316,242802,15,Conan,3868,13.3,Premium,14.0,23.0
202316-242802,2023-04-22,202316,242802,93,Conan,3868,13.3,Premium,0.0,0.0
202317-242802,2023-04-29,202317,242802,15,Conan,3868,13.3,Premium,108.0,16.0
202317-242802,2023-04-29,202317,242802,93,Conan,3868,13.3,Premium,7.0,0.0
