date,id,product_number,reporterhq_id,prod_category,segment,inventory_units,sales_units,inventory_detrended,sales_detrended,inventory_residuals,sales_residuals,inventory_units_cleansed,sales_units_cleansed
2022-10-29,202243-130284,130284,93,Doraemon,Gaming,49.0,8.0,43.94285714285716,14.514285714285723,5.057142857142843,-6.514285714285723,49.0,8.0
2022-11-05,202244-130284,130284,93,Doraemon,Gaming,41.0,0.0,46.65714285714289,0.08571428571428363,-5.657142857142887,-0.08571428571428363,41.0,0.0
2022-11-12,202245-130284,130284,93,Doraemon,Gaming,58.0,0.0,52.94285714285717,-0.6857142857142867,5.0571428571428285,0.6857142857142867,58.0,0.0
2022-11-19,202245-130284,130284,93,Doraemon,Gaming,58.0,0.0,55.68571428571432,0.0,2.314285714285681,0.0,58.0,0.0
2022-11-26,202245-130284,130284,93,Doraemon,Gaming,58.0,0.0,70.00000000000003,-0.514285714285715,-12.000000000000028,0.514285714285715,58.0,0.0
2022-12-03,202248-130284,130284,93,Doraemon,Gaming,102.0,0.0,92.6571428571429,-0.6857142857142882,9.342857142857099,0.6857142857142882,102.0,0.0
2022-12-10,202249-130284,130284,93,Doraemon,Gaming,94.0,6.0,87.74285714285719,11.142857142857148,6.25714285714281,-5.142857142857148,94.0,6.0
2022-12-17,202250-130284,130284,93,Doraemon,Gaming,47.0,32.0,60.02857142857146,27.54285714285716,-13.02857142857146,4.457142857142841,47.0,32.0
2022-12-24,202250-130284,130284,93,Doraemon,Gaming,47.0,32.0,38.0857142857143,29.085714285714303,8.914285714285697,2.914285714285697,47.0,32.0
2022-12-31,202252-130284,130284,93,Doraemon,Gaming,28.0,12.0,32.97142857142859,18.085714285714296,-4.971428571428589,-6.085714285714296,28.0,12.0
2023-01-07,202252-130284,130284,93,Doraemon,Gaming,28.0,12.0,26.114285714285725,7.45714285714286,1.8857142857142755,4.54285714285714,28.0,12.0
2023-01-14,202302-130284,130284,93,Doraemon,Gaming,27.0,1.0,27.171428571428585,3.314285714285715,-0.17142857142858503,-2.314285714285715,27.0,1.0
2023-01-21,202302-130284,130284,93,Doraemon,Gaming,27.0,1.0,27.171428571428585,1.5999999999999996,-0.17142857142858503,-0.5999999999999996,27.0,1.0
2023-01-28,202304-130284,130284,93,Doraemon,Gaming,28.0,7.0,28.25714285714287,3.7428571428571433,-0.25714285714287044,3.2571428571428567,28.0,7.0
2023-02-04,202304-130284,130284,93,Doraemon,Gaming,28.0,7.0,26.371428571428584,12.485714285714293,1.6285714285714157,-5.485714285714293,28.0,7.0
2023-02-11,202306-130284,130284,93,Doraemon,Gaming,22.0,27.0,22.60000000000001,21.60000000000001,-0.6000000000000085,5.3999999999999915,22.0,27.0
2023-02-18,202307-130284,130284,93,Doraemon,Gaming,24.0,29.0,26.400000000000013,32.942857142857164,-2.400000000000013,-3.9428571428571644,24.0,29.0
2023-02-25,202308-130284,130284,93,Doraemon,Gaming,41.0,38.0,38.34285714285716,34.31428571428573,2.657142857142837,3.685714285714269,41.0,38.0
2023-03-04,202309-130284,130284,93,Doraemon,Gaming,52.0,33.0,49.771428571428594,36.771428571428594,2.2285714285714064,-3.7714285714285936,52.0,33.0
2023-03-11,202310-130284,130284,93,Doraemon,Gaming,67.0,36.0,74.28571428571432,33.00000000000002,-7.28571428571432,2.9999999999999787,67.0,36.0
2023-03-18,202311-130284,130284,93,Doraemon,Gaming,122.0,25.0,120.71428571428578,26.114285714285728,1.2857142857142208,-1.114285714285728,122.0,25.0
2023-03-25,202312-130284,130284,93,Doraemon,Gaming,168.0,13.0,164.82857142857154,9.742857142857144,3.1714285714284642,3.2571428571428562,168.0,13.0
2023-04-01,202313-130284,130284,93,Doraemon,Gaming,171.0,0.0,160.97142857142865,10.542857142857148,10.028571428571354,-10.542857142857148,171.0,0.0
2023-04-08,202314-130284,130284,93,Doraemon,Gaming,134.0,24.0,153.80000000000007,10.54285714285715,-19.800000000000068,13.45714285714285,134.0,24.0
2023-04-15,202315-130284,130284,93,Doraemon,Gaming,177.0,0.0,170.4000000000001,4.800000000000001,6.599999999999909,-4.800000000000001,177.0,0.0
2023-04-22,202316-130284,130284,93,Doraemon,Gaming,189.0,0.0,178.9714285714287,9.342857142857145,10.028571428571297,-9.342857142857145,189.0,0.0
2023-04-29,202317-130284,130284,93,Doraemon,Gaming,136.0,40.0,142.68571428571443,33.771428571428245,-6.685714285714425,6.228571428571755,136.0,40.0
2023-05-06,202318-130284,130284,93,Doraemon,Gaming,101.0,27.0,99.32857142857151,28.557142857142292,1.6714285714284927,-1.557142857142292,101.0,27.0
2022-08-06,202231-131271,131271,93,Goku,Core,316.0,7.0,318.57142857142867,3.1285714285715454,-2.571428571428669,3.8714285714284546,316.0,7.0
2022-08-13,202231-131271,131271,93,Goku,Core,316.0,7.0,305.71428571428584,22.485714285714202,10.285714285714164,-15.485714285714202,316.0,7.0
2022-08-20,202233-131271,131271,93,Goku,Core,253.0,42.0,268.42857142857156,18.77142857142858,-15.428571428571558,23.22857142857142,253.0,42.0
2022-08-27,202234-131271,131271,93,Goku,Core,231.0,0.0,224.57142857142867,21.514285714285723,6.428571428571331,-21.514285714285723,231.0,0.0
2022-09-03,202235-131271,131271,93,Goku,Core,174.0,40.0,166.45714285714297,36.91428571428573,7.542857142857031,3.0857142857142676,174.0,40.0
2022-09-10,202236-131271,131271,93,Goku,Core,81.0,70.0,90.42857142857147,57.742857142857176,-9.428571428571473,12.257142857142824,81.0,70.0
2022-09-17,202237-131271,131271,93,Goku,Core,39.0,34.0,38.22857142857144,41.971428571428596,0.771428571428558,-7.971428571428596,39.0,34.0
2022-09-24,202238-131271,131271,93,Goku,Core,25.0,19.0,25.000000000000007,19.77142857142858,-7.105427357601002e-15,-0.7714285714285793,25.0,19.0
2022-10-01,202238-131271,131271,93,Goku,Core,25.0,19.0,23.80000000000001,17.714285714285722,1.1999999999999886,1.2857142857142776,25.0,19.0
2022-10-08,202238-131271,131271,93,Goku,Core,25.0,19.0,24.65714285714287,20.2857142857143,0.342857142857131,-1.285714285714299,25.0,19.0
2022-10-15,202238-131271,131271,93,Goku,Core,25.0,19.0,23.80000000000001,15.485714285714295,1.1999999999999886,3.5142857142857054,25.0,19.0
2022-10-22,202242-131271,131271,93,Goku,Core,29.0,4.0,35.60000000000002,6.05714285714286,-6.600000000000023,-2.0571428571428596,29.0,4.0
2022-10-29,202243-131271,131271,93,Goku,Core,55.0,0.0,44.28571428571431,1.8857142857142848,10.714285714285687,-1.8857142857142848,55.0,0.0
2022-11-05,202244-131271,131271,93,Goku,Core,44.0,9.0,53.68571428571431,6.857142857142861,-9.685714285714312,2.142857142857139,44.0,9.0
2022-11-12,202245-131271,131271,93,Goku,Core,62.0,11.0,56.42857142857146,11.257142857142863,5.571428571428541,-0.25714285714286333,62.0,11.0
2022-11-19,202245-131271,131271,93,Goku,Core,62.0,11.0,63.54285714285717,11.171428571428578,-1.542857142857173,-0.17142857142857792,62.0,11.0
2022-11-26,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2022-12-03,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2022-12-10,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2022-12-17,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2022-12-24,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2022-12-31,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2023-01-07,202245-131271,131271,93,Goku,Core,62.0,11.0,62.00000000000003,11.000000000000005,-2.842170943040401e-14,-5.329070518200751e-15,62.0,11.0
2023-01-14,202245-131271,131271,93,Goku,Core,62.0,11.0,56.942857142857164,9.542857142857146,5.057142857142836,1.4571428571428537,62.0,11.0
2023-01-21,202245-131271,131271,93,Goku,Core,62.0,11.0,77.1714285714286,15.371428571428579,-15.171428571428606,-4.371428571428579,62.0,11.0
2023-01-28,202304-131271,131271,93,Goku,Core,121.0,28.0,116.20000000000007,26.028571428571446,4.799999999999926,1.9714285714285538,121.0,28.0
2023-02-04,202304-131271,131271,93,Goku,Core,121.0,28.0,83.62857142857146,19.085714285714296,37.37142857142854,8.914285714285704,121.0,28.0
2023-02-11,202306-131271,131271,93,Goku,Core,0.0,0.0,68.31428571428575,10.54285714285714,-68.31428571428575,-10.54285714285714,101.33333333333333,0.0
2023-02-18,202307-131271,131271,93,Goku,Core,132.0,37.0,76.28571428571432,42.571428571428584,55.71428571428568,-5.571428571428584,80.66666666666667,37.0
2023-02-25,202308-131271,131271,93,Goku,Core,94.0,109.0,119.97142857142865,104.0285714285715,-25.971428571428646,4.971428571428504,94.0,109.0
2023-03-04,202309-131271,131271,93,Goku,Core,113.0,121.0,101.51428571428576,103.08571428571435,11.485714285714238,17.914285714285654,113.0,121.0
2023-03-11,202310-131271,131271,93,Goku,Core,113.0,36.0,127.14285714285721,58.54285714285717,-14.14285714285721,-22.542857142857173,113.0,36.0
2023-03-18,202311-131271,131271,93,Goku,Core,152.0,26.0,136.3142857142858,13.228571428571428,15.685714285714198,12.771428571428572,152.0,26.0
2023-03-25,202312-131271,131271,93,Goku,Core,123.0,0.0,127.80000000000007,6.2571428571428545,-4.800000000000068,-6.2571428571428545,123.0,0.0
2023-04-01,202313-131271,131271,93,Goku,Core,102.0,16.0,107.31428571428577,23.971428571428582,-5.314285714285774,-7.971428571428582,102.0,16.0
2023-04-08,202314-131271,131271,93,Goku,Core,109.0,59.0,98.97142857142862,32.428571428571445,10.028571428571382,26.571428571428555,109.0,59.0
2023-04-15,202315-131271,131271,93,Goku,Core,102.0,21.0,119.65714285714292,62.657142857142894,-17.657142857142915,-41.657142857142894,102.0,21.0
2023-04-22,202316-131271,131271,93,Goku,Core,156.0,104.0,143.05714285714294,56.51428571428574,12.942857142857065,47.48571428571426,156.0,32.0
2023-04-29,202317-131271,131271,93,Goku,Core,140.0,24.0,148.6285714285712,55.65714285714291,-8.628571428571206,-31.657142857142908,140.0,24.0
2023-05-06,202318-131271,131271,93,Goku,Core,74.0,51.0,71.84285714285654,43.085714285714054,2.157142857143455,7.9142857142859455,74.0,51.0
2022-01-08,202201-132258,132258,93,Goku,Core,228.0,0.0,209.657142857143,0.7714285714285669,18.342857142857014,-0.7714285714285669,228.0,0.0
2022-01-15,202202-132258,132258,93,Goku,Core,226.0,3.0,232.51428571428585,3.942857142857143,-6.5142857142858475,-0.9428571428571431,226.0,3.0
2022-01-22,202203-132258,132258,93,Goku,Core,221.0,17.0,220.31428571428583,15.542857142857152,0.6857142857141696,1.4571428571428484,221.0,17.0
2022-01-29,202204-132258,132258,93,Goku,Core,211.0,24.0,211.6000000000001,22.114285714285728,-0.600000000000108,1.885714285714272,211.0,24.0
2022-02-05,202205-132258,132258,93,Goku,Core,202.0,23.0,201.91428571428582,29.428571428571445,0.08571428571417528,-6.428571428571445,202.0,23.0
2022-02-12,202206-132258,132258,93,Goku,Core,193.0,35.0,193.51428571428582,23.600000000000012,-0.514285714285819,11.399999999999988,193.0,35.0
2022-02-19,202207-132258,132258,93,Goku,Core,184.0,6.0,182.71428571428584,14.571428571428577,1.285714285714164,-8.571428571428577,184.0,6.0
2022-02-26,202208-132258,132258,93,Goku,Core,169.0,15.0,169.94285714285724,17.057142857142864,-0.9428571428572354,-2.057142857142864,169.0,15.0
2022-03-05,202209-132258,132258,93,Goku,Core,157.0,41.0,156.65714285714296,36.371428571428595,0.34285714285704216,4.628571428571405,157.0,41.0
2022-03-12,202210-132258,132258,93,Goku,Core,146.0,39.0,146.00000000000009,37.71428571428574,-8.526512829121202e-14,1.2857142857142634,146.0,39.0
2022-03-19,202211-132258,132258,93,Goku,Core,138.0,18.0,138.85714285714295,17.828571428571436,-0.8571428571429465,0.17142857142856371,138.0,18.0
2022-03-26,202212-132258,132258,93,Goku,Core,135.0,2.0,134.2285714285715,8.942857142857145,0.771428571428487,-6.942857142857145,135.0,2.0
2022-04-02,202213-132258,132258,93,Goku,Core,129.0,17.0,129.25714285714292,7.914285714285716,-0.25714285714292373,9.085714285714284,129.0,17.0
2022-04-09,202214-132258,132258,93,Goku,Core,121.0,8.0,120.48571428571435,14.685714285714292,0.5142857142856485,-6.685714285714292,121.0,8.0
2022-04-16,202215-132258,132258,93,Goku,Core,109.0,26.0,109.00000000000006,28.4857142857143,-5.684341886080802e-14,-2.4857142857143018,109.0,26.0
2022-04-23,202216-132258,132258,93,Goku,Core,97.0,44.0,97.00000000000006,31.14285714285716,-5.684341886080802e-14,12.85714285714284,97.0,44.0
2022-04-30,202217-132258,132258,93,Goku,Core,89.0,6.0,90.45714285714291,17.57142857142858,-1.4571428571429124,-11.57142857142858,89.0,6.0
2022-05-07,202217-132258,132258,93,Goku,Core,89.0,6.0,87.71428571428575,1.4571428571428542,1.2857142857142492,4.542857142857146,89.0,6.0
2022-05-14,202219-132258,132258,93,Goku,Core,84.0,3.0,84.34285714285718,0.8571428571428532,-0.34285714285718427,2.142857142857147,84.0,3.0
2022-05-21,202220-132258,132258,93,Goku,Core,76.0,9.0,74.28571428571433,20.57142857142858,1.7142857142856656,-11.57142857142858,76.0,9.0
2022-05-28,202221-132258,132258,93,Goku,Core,63.0,61.0,65.40000000000003,51.485714285714316,-2.400000000000034,9.514285714285684,63.0,61.0
2022-06-04,202221-132258,132258,93,Goku,Core,63.0,61.0,60.1714285714286,56.9714285714286,2.8285714285714008,4.0285714285713965,63.0,61.0
2022-06-11,202223-132258,132258,93,Goku,Core,66.0,22.0,66.34285714285717,26.114285714285725,-0.34285714285717006,-4.1142857142857245,66.0,22.0
2022-06-18,202224-132258,132258,93,Goku,Core,95.0,4.0,104.68571428571434,9.314285714285713,-9.68571428571434,-5.314285714285713,95.0,4.0
2022-06-25,202225-132258,132258,93,Goku,Core,169.0,19.0,158.88571428571436,13.085714285714293,10.114285714285643,5.9142857142857075,169.0,19.0
2022-07-02,202226-132258,132258,93,Goku,Core,194.0,17.0,193.91428571428582,18.80000000000001,0.08571428571417528,-1.8000000000000114,194.0,17.0
2022-07-09,202226-132258,132258,93,Goku,Core,194.0,17.0,196.14285714285728,16.828571428571436,-2.142857142857281,0.17142857142856371,194.0,17.0
2022-07-16,202226-132258,132258,93,Goku,Core,194.0,17.0,194.0000000000001,17.00000000000001,-1.1368683772161603e-13,-1.0658141036401503e-14,194.0,17.0
2022-07-23,202226-132258,132258,93,Goku,Core,194.0,17.0,194.6857142857144,15.457142857142866,-0.685714285714397,1.5428571428571338,194.0,17.0
2022-07-30,202226-132258,132258,93,Goku,Core,194.0,17.0,195.45714285714297,11.857142857142854,-1.4571428571429692,5.142857142857146,194.0,17.0
2022-08-06,202231-132258,132258,93,Goku,Core,186.0,35.0,182.65714285714296,65.08571428571432,3.342857142857042,-30.085714285714317,186.0,35.0
2022-08-13,202232-132258,132258,93,Goku,Core,145.0,149.0,140.11428571428578,111.97142857142865,4.885714285714215,37.028571428571354,145.0,23.0
2022-08-20,202233-132258,132258,93,Goku,Core,85.0,86.0,91.51428571428576,90.20000000000005,-6.514285714285762,-4.2000000000000455,85.0,86.0
2022-08-27,202234-132258,132258,93,Goku,Core,77.0,5.0,74.68571428571431,20.08571428571429,2.3142857142856883,-15.085714285714289,77.0,5.0
2022-09-03,202235-132258,132258,93,Goku,Core,116.0,16.0,133.05714285714294,17.628571428571433,-17.057142857142935,-1.6285714285714334,116.0,16.0
2022-09-10,202236-132258,132258,93,Goku,Core,224.0,53.0,208.057142857143,35.000000000000014,15.942857142857008,17.999999999999986,224.0,53.0
2022-09-17,202237-132258,132258,93,Goku,Core,224.0,31.0,209.94285714285726,50.371428571428595,14.057142857142736,-19.371428571428595,224.0,31.0
2022-09-24,202238-132258,132258,93,Goku,Core,125.0,75.0,140.9428571428572,70.28571428571432,-15.942857142857207,4.71428571428568,125.0,75.0
2022-10-01,202239-132258,132258,93,Goku,Core,100.0,84.0,107.20000000000005,66.94285714285718,-7.2000000000000455,17.05714285714282,100.0,84.0
2022-10-08,202240-132258,132258,93,Goku,Core,136.0,12.0,129.2285714285715,24.94285714285715,6.771428571428487,-12.94285714285715,136.0,12.0
2022-10-15,202240-132258,132258,93,Goku,Core,136.0,12.0,125.6285714285715,30.171428571428585,10.371428571428496,-18.171428571428585,136.0,12.0
2022-10-22,202242-132258,132258,93,Goku,Core,82.0,86.0,91.17142857142862,53.08571428571432,-9.17142857142862,32.91428571428568,82.0,86.0
2022-10-29,202243-132258,132258,93,Goku,Core,77.0,24.0,86.85714285714289,36.771428571428594,-9.85714285714289,-12.771428571428594,77.0,24.0
2022-11-05,202244-132258,132258,93,Goku,Core,117.0,0.0,97.54285714285719,10.885714285714286,19.457142857142813,-10.885714285714286,117.0,0.0
2022-11-12,202245-132258,132258,93,Goku,Core,83.0,39.0,95.1714285714286,26.91428571428573,-12.171428571428606,12.085714285714271,83.0,39.0
2022-11-19,202245-132258,132258,93,Goku,Core,83.0,39.0,78.80000000000004,45.68571428571432,4.19999999999996,-6.685714285714319,83.0,39.0
2022-11-26,202245-132258,132258,93,Goku,Core,83.0,39.0,87.28571428571433,28.714285714285733,-4.285714285714334,10.285714285714267,83.0,39.0
2022-12-03,202248-132258,132258,93,Goku,Core,98.0,0.0,93.97142857142862,10.371428571428574,4.028571428571382,-10.371428571428574,98.0,0.0
2022-12-10,202249-132258,132258,93,Goku,Core,93.0,3.0,92.22857142857148,0.17142857142856815,0.7714285714285154,2.828571428571432,93.0,3.0
2022-12-17,202250-132258,132258,93,Goku,Core,80.0,8.0,84.71428571428575,6.3714285714285745,-4.714285714285751,1.6285714285714255,80.0,8.0
2022-12-24,202250-132258,132258,93,Goku,Core,80.0,8.0,73.48571428571432,10.228571428571435,6.514285714285677,-2.228571428571435,80.0,8.0
2022-12-31,202252-132258,132258,93,Goku,Core,59.0,15.0,65.7714285714286,13.628571428571437,-6.771428571428601,1.371428571428563,59.0,15.0
2023-01-07,202252-132258,132258,93,Goku,Core,59.0,15.0,53.08571428571432,14.314285714285722,5.914285714285683,0.685714285714278,59.0,15.0
2023-01-14,202302-132258,132258,93,Goku,Core,43.0,10.0,49.00000000000003,8.542857142857144,-6.000000000000028,1.4571428571428555,43.0,10.0
2023-01-21,202302-132258,132258,93,Goku,Core,43.0,10.0,35.97142857142859,17.800000000000008,7.028571428571411,-7.800000000000008,43.0,10.0
2023-01-28,202304-132258,132258,93,Goku,Core,21.0,42.0,27.600000000000016,36.771428571428594,-6.600000000000016,5.228571428571406,21.0,42.0
2023-02-04,202304-132258,132258,93,Goku,Core,21.0,42.0,16.800000000000008,36.00000000000002,4.199999999999992,5.999999999999979,21.0,42.0
2023-02-11,202306-132258,132258,93,Goku,Core,10.0,7.0,11.542857142857148,15.400000000000006,-1.542857142857148,-8.400000000000006,10.0,7.0
2023-02-18,202307-132258,132258,93,Goku,Core,4.0,4.0,3.9142857142857155,1.4285714285714264,0.08571428571428452,2.571428571428574,4.0,4.0
2023-02-25,202308-132258,132258,93,Goku,Core,1.0,2.0,1.0,1.7428571428571435,0.0,0.25714285714285645,1.0,2.0
2023-03-04,202309-132258,132258,93,Goku,Core,0.0,0.0,-2.7755575615628914e-16,0.3428571428571428,2.7755575615628914e-16,-0.3428571428571428,0.0,0.0
2023-03-11,202310-132258,132258,93,Goku,Core,0.0,0.0,-0.17142857142857168,-0.7714285714285726,0.17142857142857168,0.7714285714285726,0.0,0.0
2023-03-18,202311-132258,132258,93,Goku,Core,0.0,0.0,0.3428571428571431,2.4000000000000017,-0.3428571428571431,-2.4000000000000017,0.0,0.0
2023-03-25,202312-132258,132258,93,Goku,Core,1.0,7.0,0.48571428571428604,3.3142857142857163,0.514285714285714,3.6857142857142837,1.0,7.0
2023-04-01,202313-132258,132258,93,Goku,Core,0.0,0.0,0.3428571428571431,2.7428571428571447,-0.3428571428571431,-2.7428571428571447,0.0,0.0
2023-04-08,202314-132258,132258,93,Goku,Core,0.0,1.0,-0.08571428571428584,-0.11428571428571482,0.08571428571428584,1.1142857142857148,0.0,1.0
2023-04-15,202315-132258,132258,93,Goku,Core,0.0,0.0,0.0,0.3428571428571431,0.0,-0.3428571428571431,0.0,0.0
2023-04-22,202316-132258,132258,93,Goku,Core,0.0,0.0,0.0,-1.8857142857142886,0.0,1.8857142857142886,0.0,0.0
2023-04-29,202317-132258,132258,93,Goku,Core,0.0,0.0,0.0,1.2571428571428989,0.0,-1.2571428571428989,0.0,0.0
2023-05-06,202318-132258,132258,93,Goku,Core,0.0,21.0,0.0,20.68571428571437,0.0,0.31428571428563146,0.0,21.0
2022-01-15,202202-134232,134232,93,Goku,Core,5.0,1.0,4.128571428571456,2.542857142857221,0.8714285714285444,-1.5428571428572209,5.0,1.0
2022-01-22,202203-134232,134232,93,Goku,Core,14.0,32.0,17.485714285714263,25.828571428571422,-3.4857142857142627,6.171428571428578,14.0,32.0
2022-01-29,202204-134232,134232,93,Goku,Core,31.0,2.0,25.771428571428586,11.257142857142863,5.2285714285714135,-9.257142857142863,31.0,2.0
2022-02-05,202205-134232,134232,93,Goku,Core,32.0,0.0,34.31428571428573,-2.6645352591003757e-15,-2.314285714285731,2.6645352591003757e-15,32.0,0.0
2022-02-12,202206-134232,134232,93,Goku,Core,54.0,7.0,63.60000000000003,3.5714285714285725,-9.60000000000003,3.4285714285714275,54.0,7.0
2022-02-19,202207-134232,134232,93,Goku,Core,107.0,4.0,90.88571428571433,4.171428571428571,16.11428571428567,-0.17142857142857082,107.0,4.0
2022-02-26,202208-134232,134232,93,Goku,Core,89.0,12.0,93.28571428571433,23.4857142857143,-4.285714285714334,-11.485714285714302,89.0,12.0
2022-03-05,202209-134232,134232,93,Goku,Core,86.0,50.0,97.65714285714292,27.714285714285733,-11.657142857142915,22.285714285714267,86.0,50.0
2022-03-12,202210-134232,134232,93,Goku,Core,134.0,3.0,126.20000000000007,19.714285714285722,7.799999999999926,-16.714285714285722,134.0,3.0
2022-03-19,202211-134232,134232,93,Goku,Core,133.0,16.0,128.5428571428572,16.34285714285715,4.457142857142799,-0.34285714285714874,133.0,16.0
2022-03-26,202212-134232,134232,93,Goku,Core,74.0,39.0,63.371428571428595,19.97142857142858,10.628571428571405,19.02857142857142,74.0,39.0
2022-04-02,202213-134232,134232,93,Goku,Core,0.0,18.0,35.828571428571436,58.885714285714315,-35.828571428571436,-40.885714285714315,0.0,19.333333333333332
2022-04-09,202214-134232,134232,93,Goku,Core,78.0,121.0,45.00000000000003,73.00000000000004,32.99999999999997,47.99999999999996,78.0,24.333333333333332
2022-04-16,202215-134232,134232,93,Goku,Core,57.0,39.0,73.11428571428576,66.42857142857147,-16.114285714285757,-27.428571428571473,57.0,39.0
2022-04-23,202216-134232,134232,93,Goku,Core,71.0,23.0,64.31428571428575,15.200000000000003,6.685714285714255,7.799999999999997,71.0,23.0
2022-04-30,202217-134232,134232,93,Goku,Core,66.0,4.0,68.91428571428575,6.828571428571429,-2.9142857142857537,-2.828571428571429,66.0,4.0
2022-05-07,202217-134232,134232,93,Goku,Core,66.0,4.0,61.62857142857146,5.02857142857143,4.371428571428538,-1.0285714285714302,66.0,4.0
2022-05-14,202219-134232,134232,93,Goku,Core,61.0,12.0,66.40000000000003,8.571428571428577,-5.400000000000034,3.4285714285714235,61.0,12.0
2022-05-21,202220-134232,134232,93,Goku,Core,92.0,5.0,95.17142857142862,6.200000000000005,-3.1714285714286206,-1.2000000000000046,92.0,5.0
2022-05-28,202221-134232,134232,93,Goku,Core,137.0,0.0,133.8285714285715,-3.94285714285715,3.1714285714284927,3.94285714285715,137.0,0.0
2022-06-04,202221-134232,134232,93,Goku,Core,137.0,0.0,125.85714285714293,16.628571428571437,11.142857142857068,-16.628571428571437,137.0,0.0
2022-06-11,202223-134232,134232,93,Goku,Core,70.0,54.0,80.37142857142861,30.514285714285734,-10.37142857142861,23.485714285714266,70.0,54.0
2022-06-18,202224-134232,134232,93,Goku,Core,44.0,17.0,42.80000000000001,32.942857142857164,1.1999999999999886,-15.942857142857164,44.0,17.0
2022-06-25,202225-134232,134232,93,Goku,Core,46.0,18.0,51.228571428571456,9.942857142857147,-5.228571428571456,8.057142857142853,46.0,18.0
2022-07-02,202226-134232,134232,93,Goku,Core,77.0,0.0,69.20000000000005,4.714285714285716,7.7999999999999545,-4.714285714285716,77.0,0.0
2022-07-09,202226-134232,134232,93,Goku,Core,77.0,0.0,79.6571428571429,-1.5428571428571451,-2.657142857142901,1.5428571428571451,77.0,0.0
2022-07-16,202226-134232,134232,93,Goku,Core,77.0,0.0,77.00000000000004,0.0,-4.263256414560601e-14,0.0,77.0,0.0
2022-07-23,202226-134232,134232,93,Goku,Core,77.0,0.0,70.40000000000003,-6.771428571428581,6.599999999999966,6.771428571428581,77.0,0.0
2022-07-30,202226-134232,134232,93,Goku,Core,77.0,0.0,102.97142857142862,21.000000000000007,-25.971428571428618,-21.000000000000007,77.0,0.0
2022-08-06,202231-134232,134232,93,Goku,Core,154.0,79.0,117.57142857142864,57.400000000000034,36.42857142857136,21.599999999999966,154.0,79.0
2022-08-13,202232-134232,134232,93,Goku,Core,82.0,71.0,100.51428571428578,80.85714285714292,-18.514285714285776,-9.857142857142918,82.0,71.0
2022-08-20,202233-134232,134232,93,Goku,Core,60.0,62.0,63.51428571428574,54.800000000000026,-3.514285714285741,7.199999999999974,60.0,62.0
2022-08-27,202234-134232,134232,93,Goku,Core,71.0,23.0,61.742857142857176,25.314285714285724,9.257142857142824,-2.314285714285724,71.0,23.0
2022-09-03,202235-134232,134232,93,Goku,Core,57.0,9.0,64.71428571428575,17.142857142857146,-7.714285714285751,-8.142857142857146,57.0,9.0
2022-09-10,202236-134232,134232,93,Goku,Core,68.0,48.0,59.85714285714289,40.62857142857145,8.14285714285711,7.371428571428552,68.0,48.0
2022-09-17,202237-134232,134232,93,Goku,Core,64.0,73.0,75.6571428571429,81.0571428571429,-11.657142857142901,-8.057142857142907,64.0,73.0
2022-09-24,202238-134232,134232,93,Goku,Core,100.0,103.0,84.6571428571429,90.31428571428577,15.342857142857099,12.685714285714226,100.0,103.0
2022-10-01,202239-134232,134232,93,Goku,Core,95.0,63.0,112.7428571428572,66.34285714285718,-17.742857142857204,-3.3428571428571843,95.0,63.0
2022-10-08,202240-134232,134232,93,Goku,Core,147.0,26.0,131.65714285714293,31.742857142857154,15.34285714285707,-5.742857142857154,147.0,26.0
2022-10-15,202240-134232,134232,93,Goku,Core,147.0,26.0,162.0000000000001,21.54285714285715,-15.000000000000114,4.457142857142848,147.0,26.0
2022-10-22,202242-134232,134232,93,Goku,Core,165.0,30.0,143.57142857142867,35.57142857142859,21.42857142857133,-5.571428571428591,165.0,30.0
2022-10-29,202243-134232,134232,93,Goku,Core,96.0,57.0,111.42857142857147,50.40000000000003,-15.428571428571473,6.599999999999973,96.0,57.0
2022-11-05,202244-134232,134232,93,Goku,Core,85.0,61.0,85.00000000000004,65.3714285714286,-4.263256414560601e-14,-4.371428571428595,85.0,61.0
2022-11-12,202245-134232,134232,93,Goku,Core,97.0,73.0,92.97142857142862,70.2571428571429,4.028571428571382,2.7428571428571047,97.0,73.0
2022-11-19,202245-134232,134232,93,Goku,Core,97.0,73.0,91.94285714285719,80.28571428571433,5.057142857142807,-7.285714285714334,97.0,73.0
